variant,request_id,uncapped,min_balance,safe,true_safe,error,norm_error,earliest,true_earliest,date_match,amount_improved,amount_regressed,date_gained,date_lost
trimmed20_sig3/all/90dates,request_23,True,35356.8,8356.8,9152.0,-795.2,-0.020917508417508435,2025-07-15,2025-07-15,True,False,True,False,False
trimmed20_sig3/all/90dates,request_24,True,64570.0,13570.0,13420.0,150.0,0.0013686131386861315,,,True,False,True,False,False
trimmed20_sig3/all/90dates,request_25,True,23726500.0,347400.0,1425000.0,-1077600.0,-0.017812747950277704,,,True,False,True,False,False
trimmed20_sig3/all/calendar,request_01,False,48259.6,25256.0,25256.0,0.0,0.0,2024-03-03,2024-03-03,True,False,False,False,False
trimmed20_sig3/all/calendar,request_02,True,47470839.2,18312439.2,17229139.2,1083300.0,0.023540788387152855,2025-09-15,2025-09-15,True,True,False,False,False
trimmed20_sig3/all/calendar,request_03,True,3638600.0,969900.0,873000.0,96900.0,0.01764705882352941,2019-11-15,2019-11-15,True,True,False,False,False
trimmed20_sig3/all/calendar,request_04,True,41258100.0,10571500.0,8401800.0,2169700.0,0.17093673678405422,2024-06-15,2024-06-15,True,True,False,False,False
trimmed20_sig3/all/calendar,request_05,True,14071.0,971.0,737.0,234.0,0.015108471074380165,,,True,True,False,False,False
trimmed20_sig3/all/calendar,request_06,True,1322.4,522.4,603.3,-80.9,-0.13039974210186972,2026-01-15,2026-01-15,True,False,True,False,False
trimmed20_sig3/all/calendar,request_07,True,179050.56,86050.56,87170.56,-1120.0,-0.005673758865248227,2024-10-23,2024-10-23,True,False,True,False,False
trimmed20_sig3/all/calendar,request_08,True,1086.67,286.67,284.57,2.1,0.002107164358820011,2025-04-15,2025-04-15,True,False,True,True,False
trimmed20_sig3/all/calendar,request_09,False,837.7,166.61,166.61,0.0,0.0,2026-07-04,2026-07-04,True,False,False,False,False
trimmed20_sig3/all/calendar,request_10,True,255820.0,30420.0,12700.0,17720.0,0.06644169478815148,,,True,False,True,False,False
trimmed20_sig3/all/calendar,request_11,True,46394045.0,12253445.0,12510645.0,-257200.0,-0.0196186117467582,2025-05-15,2025-07-15,False,False,True,False,False
trimmed20_sig3/all/calendar,request_12,False,114918.39,65164.0,65164.0,0.0,0.0,2026-04-05,2026-04-05,True,True,False,True,False
trimmed20_sig3/all/calendar,request_13,True,1800.0,500.0,433.4,66.6,0.07073067119796093,2024-05-15,2024-05-15,True,False,True,True,False
trimmed20_sig3/all/calendar,request_14,True,2820.14,620.14,597.74,22.4,0.004137268663883857,,,True,False,True,False,False
trimmed20_sig3/all/calendar,request_15,True,1207.45,7.45,83.05,-75.6,-0.020515603799185888,,,True,True,False,False,False
trimmed20_sig3/all/calendar,request_16,False,261403.0,122500.0,122500.0,0.0,0.0,2023-08-12,2023-08-12,True,False,False,False,False
trimmed20_sig3/all/calendar,request_17,True,408939.58,242839.58,243849.58,-1010.0,-0.0036780772032046615,2026-04-15,2026-03-15,False,False,True,False,False
trimmed20_sig3/all/calendar,request_18,True,1946.3,546.3,462.0,84.3,0.025969625088567806,2026-09-15,2026-09-15,True,False,True,False,False
trimmed20_sig3/all/calendar,request_19,True,118060.0,25260.0,28820.0,-3560.0,-0.0897629853756934,2024-09-15,2024-09-15,True,True,False,False,False
trimmed20_sig3/all/calendar,request_20,True,73332.0,8832.0,5400.0,3432.0,0.011300625617385578,,,True,True,False,False,False
trimmed20_sig3/all/calendar,request_21,True,3474.45,1574.4,1543.35,31.05,0.01972179878048792,2026-04-03,2026-04-15,False,False,False,False,False
trimmed20_sig3/all/calendar,request_22,True,964.56,464.56,475.46,-10.9,-0.01490088858509908,2025-01-15,2025-01-15,True,False,True,False,False
trimmed20_sig3/all/calendar,request_23,True,35356.8,8356.8,9152.0,-795.2,-0.020917508417508435,2025-07-15,2025-07-15,True,False,True,False,False
trimmed20_sig3/all/calendar,request_24,True,64570.0,13570.0,13420.0,150.0,0.0013686131386861315,,,True,False,True,False,False
trimmed20_sig3/all/calendar,request_25,True,23726500.0,347400.0,1425000.0,-1077600.0,-0.017812747950277704,,,True,False,True,False,False
winsor20_sig1/all/90dates,request_01,False,47862.6,25256.0,25256.0,0.0,0.0,2024-03-03,2024-03-03,True,False,False,False,False
winsor20_sig1/all/90dates,request_02,True,47190839.2,18032439.2,17229139.2,803300.0,0.017456212786301013,2025-09-15,2025-09-15,True,True,False,False,False
winsor20_sig1/all/90dates,request_03,True,3536600.0,867900.0,873000.0,-5100.0,-0.0009287925696594427,2019-11-15,2019-11-15,True,True,False,False,False
winsor20_sig1/all/90dates,request_04,True,40965100.0,10278500.0,8401800.0,1876700.0,0.14785314740408098,2024-06-15,2024-06-15,True,True,False,False,False
winsor20_sig1/all/90dates,request_05,True,8894.0,0,737.0,-737.0,-0.04758522727272727,,,True,False,False,False,False
winsor20_sig1/all/90dates,request_06,True,1298.3,498.3,603.3,-105.0,-0.16924564796905214,2026-02-15,2026-01-15,False,False,True,False,True
winsor20_sig1/all/90dates,request_07,True,179290.56,86290.56,87170.56,-880.0,-0.004457953394123607,2024-10-23,2024-10-23,True,True,False,False,False
winsor20_sig1/all/90dates,request_08,True,1082.57,282.57,284.57,-2.0,-0.002006823198876179,,2025-04-15,False,False,True,False,False
winsor20_sig1/all/90dates,request_09,False,903.7,166.61,166.61,0.0,0.0,2026-07-04,2026-07-04,True,False,False,False,False
winsor20_sig1/all/90dates,request_10,True,187190.0,0,12700.0,-12700.0,-0.047619047619047616,,,True,False,False,False,False
winsor20_sig1/all/90dates,request_11,True,46984045.0,12843445.0,12510645.0,332800.0,0.025385202135774217,2025-05-15,2025-07-15,False,False,True,False,False
winsor20_sig1/all/90dates,request_12,False,106856.39,63656.39,65164.0,-1507.61,-0.023135627033331295,,2026-04-05,False,True,False,False,False
winsor20_sig1/all/90dates,request_13,True,1948.4,648.4,433.4,215.0,0.22833474936278675,,2024-05-15,False,False,True,False,False
winsor20_sig1/all/90dates,request_14,True,2901.74,701.74,597.74,104.0,0.01920874736803221,,,True,False,True,False,False
winsor20_sig1/all/90dates,request_15,True,1206.05,6.05,83.05,-77.0,-0.020895522388059702,,,True,True,False,False,False
winsor20_sig1/all/90dates,request_16,False,265103.0,122500.0,122500.0,0.0,0.0,2023-08-12,2023-08-12,True,False,False,False,False
winsor20_sig1/all/90dates,request_17,True,409189.58,243089.58,243849.58,-760.0,-0.002767662053896577,2026-04-15,2026-03-15,False,True,False,False,False
winsor20_sig1/all/90dates,request_18,True,1910.0,510.0,462.0,48.0,0.014786975139398048,2026-09-15,2026-09-15,True,True,False,False,False
winsor20_sig1/all/90dates,request_19,True,117200.0,24400.0,28820.0,-4420.0,-0.11144730206757439,2024-09-15,2024-09-15,True,False,True,False,False
winsor20_sig1/all/90dates,request_20,True,73212.0,8712.0,5400.0,3312.0,0.010905498847546921,,,True,True,False,False,False
winsor20_sig1/all/90dates,request_21,True,3520.35,1574.4,1543.35,31.05,0.01972179878048792,2026-04-03,2026-04-15,False,False,False,False,False
winsor20_sig1/all/90dates,request_22,True,971.46,471.46,475.46,-4.0,-0.005468215994531784,2025-01-15,2025-01-15,True,True,False,False,False
winsor20_sig1/all/90dates,request_23,True,35256.8,8256.8,9152.0,-895.2,-0.023547979797979818,,2025-07-15,False,False,True,False,True
winsor20_sig1/all/90dates,request_24,True,66150.0,15150.0,13420.0,1730.0,0.015784671532846715,,,True,False,True,False,False
winsor20_sig1/all/90dates,request_25,True,24358500.0,979400.0,1425000.0,-445600.0,-0.0073657762496694,,,True,True,False,False,False
winsor20_sig1/all/calendar,request_01,False,47862.6,25256.0,25256.0,0.0,0.0,2024-03-03,2024-03-03,True,False,False,False,False
winsor20_sig1/all/calendar,request_02,True,47190839.2,18032439.2,17229139.2,803300.0,0.017456212786301013,2025-09-15,2025-09-15,True,True,False,False,False
winsor20_sig1/all/calendar,request_03,True,3536600.0,867900.0,873000.0,-5100.0,-0.0009287925696594427,2019-11-15,2019-11-15,True,True,False,False,False
winsor20_sig1/all/calendar,request_04,True,40965100.0,10278500.0,8401800.0,1876700.0,0.14785314740408098,2024-06-15,2024-06-15,True,True,False,False,False
winsor20_sig1/all/calendar,request_05,True,14566.0,1466.0,737.0,729.0,0.04706869834710744,,,True,True,False,False,False
winsor20_sig1/all/calendar,request_06,True,1298.3,498.3,603.3,-105.0,-0.16924564796905214,2026-02-15,2026-01-15,False,False,True,False,True
winsor20_sig1/all/calendar,request_07,True,179290.56,86290.56,87170.56,-880.0,-0.004457953394123607,2024-10-23,2024-10-23,True,True,False,False,False
winsor20_sig1/all/calendar,request_08,True,1082.57,282.57,284.57,-2.0,-0.002006823198876179,2025-04-15,2025-04-15,True,False,True,True,False
winsor20_sig1/all/calendar,request_09,False,903.7,166.61,166.61,0.0,0.0,2026-07-04,2026-07-04,True,False,False,False,False
winsor20_sig1/all/calendar,request_10,True,256290.0,30890.0,12700.0,18190.0,0.0682039745031871,,,True,False,True,False,False
winsor20_sig1/all/calendar,request_11,True,46984045.0,12843445.0,12510645.0,332800.0,0.025385202135774217,2025-05-15,2025-07-15,False,False,True,False,False
winsor20_sig1/all/calendar,request_12,False,118648.39,65164.0,65164.0,0.0,0.0,2026-04-05,2026-04-05,True,True,False,True,False
winsor20_sig1/all/calendar,request_13,True,1948.4,648.4,433.4,215.0,0.22833474936278675,2024-05-15,2024-05-15,True,False,True,True,False
winsor20_sig1/all/calendar,request_14,True,2901.74,701.74,597.74,104.0,0.01920874736803221,,,True,False,True,False,False
winsor20_sig1/all/calendar,request_15,True,1206.05,6.05,83.05,-77.0,-0.020895522388059702,,,True,True,False,False,False
winsor20_sig1/all/calendar,request_16,False,265103.0,122500.0,122500.0,0.0,0.0,2023-08-12,2023-08-12,True,False,False,False,False
winsor20_sig1/all/calendar,request_17,True,409189.58,243089.58,243849.58,-760.0,-0.002767662053896577,2026-04-15,2026-03-15,False,True,False,False,False
winsor20_sig1/all/calendar,request_18,True,1910.0,510.0,462.0,48.0,0.014786975139398048,2026-09-15,2026-09-15,True,True,False,False,False
winsor20_sig1/all/calendar,request_19,True,117200.0,24400.0,28820.0,-4420.0,-0.11144730206757439,2024-09-15,2024-09-15,True,False,True,False,False
winsor20_sig1/all/calendar,request_20,True,73212.0,8712.0,5400.0,3312.0,0.010905498847546921,,,True,True,False,False,False
winsor20_sig1/all/calendar,request_21,True,3520.35,1574.4,1543.35,31.05,0.01972179878048792,2026-04-03,2026-04-15,False,False,False,False,False
winsor20_sig1/all/calendar,request_22,True,971.46,471.46,475.46,-4.0,-0.005468215994531784,2025-01-15,2025-01-15,True,True,False,False,False
winsor20_sig1/all/calendar,request_23,True,35256.8,8256.8,9152.0,-895.2,-0.023547979797979818,2025-07-15,2025-07-15,True,False,True,False,False
winsor20_sig1/all/calendar,request_24,True,66150.0,15150.0,13420.0,1730.0,0.015784671532846715,,,True,False,True,False,False
winsor20_sig1/all/calendar,request_25,True,24358500.0,979400.0,1425000.0,-445600.0,-0.0073657762496694,,,True,True,False,False,False
winsor20_sig2/all/90dates,request_01,False,48242.6,25256.0,25256.0,0.0,0.0,2024-03-03,2024-03-03,True,False,False,False,False
winsor20_sig2/all/90dates,request_02,True,47490839.2,18332439.2,17229139.2,1103300.0,0.02397540093007084,2025-09-15,2025-09-15,True,True,False,False,False
winsor20_sig2/all/90dates,request_03,True,3646600.0,977900.0,873000.0,104900.0,0.01910398834456383,2019-11-15,2019-11-15,True,False,True,False,False
winsor20_sig2/all/90dates,request_04,True,41325100.0,10638500.0,8401800.0,2236700.0,0.1762152367446624,2024-06-15,2024-06-15,True,False,True,False,False
winsor20_sig2/all/90dates,request_05,True,8314.0,0,737.0,-737.0,-0.04758522727272727,,,True,False,False,False,False
winsor20_sig2/all/90dates,request_06,True,1324.3,524.3,603.3,-79.0,-0.1273372018052869,2026-01-15,2026-01-15,True,True,False,False,False
winsor20_sig2/all/90dates,request_07,True,179290.56,86290.56,87170.56,-880.0,-0.004457953394123607,2024-10-23,2024-10-23,True,True,False,False,False
winsor20_sig2/all/90dates,request_08,True,1084.57,284.57,284.57,0.0,0.0,,2025-04-15,False,True,False,False,False
winsor20_sig2/all/90dates,request_09,False,835.7,166.61,166.61,0.0,0.0,2026-07-04,2026-07-04,True,False,False,False,False
winsor20_sig2/all/90dates,request_10,True,185090.0,0,12700.0,-12700.0,-0.047619047619047616,,,True,False,False,False,False
winsor20_sig2/all/90dates,request_11,True,46484045.0,12343445.0,12510645.0,-167200.0,-0.012753623188405797,2025-05-15,2025-07-15,False,True,False,False,False
winsor20_sig2/all/90dates,request_12,False,103756.39,60556.39,65164.0,-4607.61,-0.07070790620588055,,2026-04-05,False,True,False,False,False
winsor20_sig2/all/90dates,request_13,True,1806.4,506.4,433.4,73.0,0.07752761257434154,,2024-05-15,False,False,True,False,False
winsor20_sig2/all/90dates,request_14,True,2818.74,618.74,597.74,21.0,0.00387868937239112,,,True,False,True,False,False
winsor20_sig2/all/90dates,request_15,True,1207.05,7.05,83.05,-76.0,-0.02062415196743555,,,True,True,False,False,False
winsor20_sig2/all/90dates,request_16,False,262203.0,122500.0,122500.0,0.0,0.0,2023-08-12,2023-08-12,True,False,False,False,False
winsor20_sig2/all/90dates,request_17,True,408889.58,242789.58,243849.58,-1060.0,-0.003860160233066278,2026-04-15,2026-03-15,False,False,True,False,False
winsor20_sig2/all/90dates,request_18,True,1941.0,541.0,462.0,79.0,0.02433689658359262,2026-09-15,2026-09-15,True,True,False,False,False
winsor20_sig2/all/90dates,request_19,True,118000.0,25200.0,28820.0,-3620.0,-0.09127584467977812,2024-09-15,2024-09-15,True,True,False,False,False
winsor20_sig2/all/90dates,request_20,True,73412.0,8912.0,5400.0,3512.0,0.011564043463944683,,,True,False,True,False,False
winsor20_sig2/all/90dates,request_21,True,3477.35,1574.4,1543.35,31.05,0.01972179878048792,2026-04-03,2026-04-15,False,False,False,False,False
winsor20_sig2/all/90dates,request_22,True,965.46,465.46,475.46,-10.0,-0.01367053998632946,2025-01-15,2025-01-15,True,True,False,False,False
winsor20_sig2/all/90dates,request_23,True,35356.8,8356.8,9152.0,-795.2,-0.020917508417508435,2025-07-15,2025-07-15,True,False,True,False,False
winsor20_sig2/all/90dates,request_24,True,64450.0,13450.0,13420.0,30.0,0.0002737226277372263,,,True,True,False,False,False
winsor20_sig2/all/90dates,request_25,True,23798500.0,419400.0,1425000.0,-1005600.0,-0.01662258661729701,,,True,True,False,False,False
winsor20_sig2/all/calendar,request_01,False,48242.6,25256.0,25256.0,0.0,0.0,2024-03-03,2024-03-03,True,False,False,False,False
winsor20_sig2/all/calendar,request_02,True,47490839.2,18332439.2,17229139.2,1103300.0,0.02397540093007084,2025-09-15,2025-09-15,True,True,False,False,False
winsor20_sig2/all/calendar,request_03,True,3646600.0,977900.0,873000.0,104900.0,0.01910398834456383,2019-11-15,2019-11-15,True,False,True,False,False
winsor20_sig2/all/calendar,request_04,True,41325100.0,10638500.0,8401800.0,2236700.0,0.1762152367446624,2024-06-15,2024-06-15,True,False,True,False,False
winsor20_sig2/all/calendar,request_05,True,14026.0,926.0,737.0,189.0,0.012202995867768594,,,True,True,False,False,False
winsor20_sig2/all/calendar,request_06,True,1324.3,524.3,603.3,-79.0,-0.1273372018052869,2026-01-15,2026-01-15,True,True,False,False,False
winsor20_sig2/all/calendar,request_07,True,179290.56,86290.56,87170.56,-880.0,-0.004457953394123607,2024-10-23,2024-10-23,True,True,False,False,False
winsor20_sig2/all/calendar,request_08,True,1084.57,284.57,284.57,0.0,0.0,2025-04-15,2025-04-15,True,True,False,True,False
winsor20_sig2/all/calendar,request_09,False,835.7,166.61,166.61,0.0,0.0,2026-07-04,2026-07-04,True,False,False,False,False
winsor20_sig2/all/calendar,request_10,True,254190.0,28790.0,12700.0,16090.0,0.06032995875515561,,,True,False,True,False,False
winsor20_sig2/all/calendar,request_11,True,46484045.0,12343445.0,12510645.0,-167200.0,-0.012753623188405797,2025-05-15,2025-07-15,False,True,False,False,False
winsor20_sig2/all/calendar,request_12,False,115548.39,65164.0,65164.0,0.0,0.0,2026-04-05,2026-04-05,True,True,False,True,False
winsor20_sig2/all/calendar,request_13,True,1806.4,506.4,433.4,73.0,0.07752761257434154,2024-05-15,2024-05-15,True,False,True,True,False
winsor20_sig2/all/calendar,request_14,True,2818.74,618.74,597.74,21.0,0.00387868937239112,,,True,False,True,False,False
winsor20_sig2/all/calendar,request_15,True,1207.05,7.05,83.05,-76.0,-0.02062415196743555,,,True,True,False,False,False
winsor20_sig2/all/calendar,request_16,False,262203.0,122500.0,122500.0,0.0,0.0,2023-08-12,2023-08-12,True,False,False,False,False
winsor20_sig2/all/calendar,request_17,True,408889.58,242789.58,243849.58,-1060.0,-0.003860160233066278,2026-04-15,2026-03-15,False,False,True,False,False
winsor20_sig2/all/calendar,request_18,True,1941.0,541.0,462.0,79.0,0.02433689658359262,2026-09-15,2026-09-15,True,True,False,False,False
winsor20_sig2/all/calendar,request_19,True,118000.0,25200.0,28820.0,-3620.0,-0.09127584467977812,2024-09-15,2024-09-15,True,True,False,False,False
winsor20_sig2/all/calendar,request_20,True,73412.0,8912.0,5400.0,3512.0,0.011564043463944683,,,True,False,True,False,False
winsor20_sig2/all/calendar,request_21,True,3477.35,1574.4,1543.35,31.05,0.01972179878048792,2026-04-03,2026-04-15,False,False,False,False,False
winsor20_sig2/all/calendar,request_22,True,965.46,465.46,475.46,-10.0,-0.01367053998632946,2025-01-15,2025-01-15,True,True,False,False,False
winsor20_sig2/all/calendar,request_23,True,35356.8,8356.8,9152.0,-795.2,-0.020917508417508435,2025-07-15,2025-07-15,True,False,True,False,False
winsor20_sig2/all/calendar,request_24,True,64450.0,13450.0,13420.0,30.0,0.0002737226277372263,,,True,True,False,False,False
winsor20_sig2/all/calendar,request_25,True,23798500.0,419400.0,1425000.0,-1005600.0,-0.01662258661729701,,,True,True,False,False,False
winsor20_sig3/all/90dates,request_01,False,48254.6,25256.0,25256.0,0.0,0.0,2024-03-03,2024-03-03,True,False,False,False,False
winsor20_sig3/all/90dates,request_02,True,47470839.2,18312439.2,17229139.2,1083300.0,0.023540788387152855,2025-09-15,2025-09-15,True,True,False,False,False
winsor20_sig3/all/90dates,request_03,True,3639600.0,970900.0,873000.0,97900.0,0.017829175013658716,2019-11-15,2019-11-15,True,True,False,False,False
winsor20_sig3/all/90dates,request_04,True,41280100.0,10593500.0,8401800.0,2191700.0,0.17266997557708974,2024-06-15,2024-06-15,True,True,False,False,False
winsor20_sig3/all/90dates,request_05,True,8374.0,0,737.0,-737.0,-0.04758522727272727,,,True,False,False,False,False
winsor20_sig3/all/90dates,request_06,True,1324.6,524.6,603.3,-78.7,-0.12685364281108952,2026-01-15,2026-01-15,True,True,False,False,False
winsor20_sig3/all/90dates,request_07,True,179240.56,86240.56,87170.56,-930.0,-0.004711246200607902,2024-10-23,2024-10-23,True,True,False,False,False
winsor20_sig3/all/90dates,request_08,True,1085.37,285.37,284.57,0.8,0.000802729279550483,,2025-04-15,False,False,True,False,False
winsor20_sig3/all/90dates,request_09,False,840.2,166.61,166.61,0.0,0.0,2026-07-04,2026-07-04,True,False,False,False,False
winsor20_sig3/all/90dates,request_10,True,188280.0,0,12700.0,-12700.0,-0.047619047619047616,,,True,False,False,False,False
winsor20_sig3/all/90dates,request_11,True,46444045.0,12303445.0,12510645.0,-207200.0,-0.0158047292143402,2025-05-15,2025-07-15,False,False,True,False,False
winsor20_sig3/all/90dates,request_12,False,103546.39,60346.39,65164.0,-4817.61,-0.07393054447240809,,2026-04-05,False,False,True,False,False
winsor20_sig3/all/90dates,request_13,True,1803.8,503.8,433.4,70.4,0.07476635514018695,,2024-05-15,False,False,True,False,False
winsor20_sig3/all/90dates,request_14,True,2817.54,617.54,597.74,19.8,0.0036570499796830472,,,True,False,True,False,False
winsor20_sig3/all/90dates,request_15,True,1206.75,6.75,83.05,-76.3,-0.020705563093622793,,,True,True,False,False,False
winsor20_sig3/all/90dates,request_16,False,261533.0,122500.0,122500.0,0.0,0.0,2023-08-12,2023-08-12,True,False,False,False,False
winsor20_sig3/all/90dates,request_17,True,408969.58,242869.58,243849.58,-980.0,-0.003568827385287691,2026-04-15,2026-03-15,False,False,True,False,False
winsor20_sig3/all/90dates,request_18,True,1944.0,544.0,462.0,82.0,0.025261082529805,2026-09-15,2026-09-15,True,True,False,False,False
winsor20_sig3/all/90dates,request_19,True,118060.0,25260.0,28820.0,-3560.0,-0.0897629853756934,2024-09-15,2024-09-15,True,True,False,False,False
winsor20_sig3/all/90dates,request_20,True,73372.0,8872.0,5400.0,3472.0,0.01143233454066513,,,True,False,True,False,False
winsor20_sig3/all/90dates,request_21,True,3474.05,1574.4,1543.35,31.05,0.01972179878048792,2026-04-03,2026-04-15,False,False,False,False,False
winsor20_sig3/all/90dates,request_22,True,964.66,464.66,475.46,-10.8,-0.014764183185235754,2025-01-15,2025-01-15,True,True,False,False,False
winsor20_sig3/all/90dates,request_23,True,35336.8,8336.8,9152.0,-815.2,-0.021443602693602713,2025-07-15,2025-07-15,True,False,True,False,False
winsor20_sig3/all/90dates,request_24,True,64610.0,13610.0,13420.0,190.0,0.0017335766423357665,,,True,False,True,False,False
winsor20_sig3/all/90dates,request_25,True,23731500.0,352400.0,1425000.0,-1072600.0,-0.0177300978577096,,,True,False,True,False,False
winsor20_sig3/all/calendar,request_01,False,48254.6,25256.0,25256.0,0.0,0.0,2024-03-03,2024-03-03,True,False,False,False,False
winsor20_sig3/all/calendar,request_02,True,47470839.2,18312439.2,17229139.2,1083300.0,0.023540788387152855,2025-09-15,2025-09-15,True,True,False,False,False
winsor20_sig3/all/calendar,request_03,True,3639600.0,970900.0,873000.0,97900.0,0.017829175013658716,2019-11-15,2019-11-15,True,True,False,False,False
winsor20_sig3/all/calendar,request_04,True,41280100.0,10593500.0,8401800.0,2191700.0,0.17266997557708974,2024-06-15,2024-06-15,True,True,False,False,False
winsor20_sig3/all/calendar,request_05,True,14083.0,983.0,737.0,246.0,0.015883264462809916,,,True,True,False,False,False
winsor20_sig3/all/calendar,request_06,True,1324.6,524.6,603.3,-78.7,-0.12685364281108952,2026-01-15,2026-01-15,True,True,False,False,False
winsor20_sig3/all/calendar,request_07,True,179240.56,86240.56,87170.56,-930.0,-0.004711246200607902,2024-10-23,2024-10-23,True,True,False,False,False
winsor20_sig3/all/calendar,request_08,True,1085.37,285.37,284.57,0.8,0.000802729279550483,2025-04-15,2025-04-15,True,False,True,True,False
winsor20_sig3/all/calendar,request_09,False,840.2,166.61,166.61,0.0,0.0,2026-07-04,2026-07-04,True,False,False,False,False
winsor20_sig3/all/calendar,request_10,True,257380.0,31980.0,12700.0,19280.0,0.0722909636295463,,,True,False,True,False,False
winsor20_sig3/all/calendar,request_11,True,46444045.0,12303445.0,12510645.0,-207200.0,-0.0158047292143402,2025-05-15,2025-07-15,False,False,True,False,False
winsor20_sig3/all/calendar,request_12,False,115338.39,65164.0,65164.0,0.0,0.0,2026-04-05,2026-04-05,True,True,False,True,False
winsor20_sig3/all/calendar,request_13,True,1803.8,503.8,433.4,70.4,0.07476635514018695,2024-05-15,2024-05-15,True,False,True,True,False
winsor20_sig3/all/calendar,request_14,True,2817.54,617.54,597.74,19.8,0.0036570499796830472,,,True,False,True,False,False
winsor20_sig3/all/calendar,request_15,True,1206.75,6.75,83.05,-76.3,-0.020705563093622793,,,True,True,False,False,False
winsor20_sig3/all/calendar,request_16,False,261533.0,122500.0,122500.0,0.0,0.0,2023-08-12,2023-08-12,True,False,False,False,False
winsor20_sig3/all/calendar,request_17,True,408969.58,242869.58,243849.58,-980.0,-0.003568827385287691,2026-04-15,2026-03-15,False,False,True,False,False
winsor20_sig3/all/calendar,request_18,True,1944.0,544.0,462.0,82.0,0.025261082529805,2026-09-15,2026-09-15,True,True,False,False,False
winsor20_sig3/all/calendar,request_19,True,118060.0,25260.0,28820.0,-3560.0,-0.0897629853756934,2024-09-15,2024-09-15,True,True,False,False,False
winsor20_sig3/all/calendar,request_20,True,73372.0,8872.0,5400.0,3472.0,0.01143233454066513,,,True,False,True,False,False
winsor20_sig3/all/calendar,request_21,True,3474.05,1574.4,1543.35,31.05,0.01972179878048792,2026-04-03,2026-04-15,False,False,False,False,False
winsor20_sig3/all/calendar,request_22,True,964.66,464.66,475.46,-10.8,-0.014764183185235754,2025-01-15,2025-01-15,True,True,False,False,False
winsor20_sig3/all/calendar,request_23,True,35336.8,8336.8,9152.0,-815.2,-0.021443602693602713,2025-07-15,2025-07-15,True,False,True,False,False
winsor20_sig3/all/calendar,request_24,True,64610.0,13610.0,13420.0,190.0,0.0017335766423357665,,,True,False,True,False,False
winsor20_sig3/all/calendar,request_25,True,23731500.0,352400.0,1425000.0,-1072600.0,-0.0177300978577096,,,True,False,True,False,False
mean/fixed_protected/90dates,request_01,False,49637.36,25256.0,25256.0,0.0,0.0,2024-03-03,2024-03-03,True,False,False,False,False
mean/fixed_protected/90dates,request_02,True,47864715.49,18706315.49,17229139.2,1477176.29,0.03209996718675299,2025-09-15,2025-09-15,True,False,True,False,False
mean/fixed_protected/90dates,request_03,True,3947834.75,1279134.75,873000.0,406134.75,0.07396371334911674,2019-11-15,2019-11-15,True,False,True,False,False
mean/fixed_protected/90dates,request_04,True,43013587.42,12326987.42,8401800.0,3925187.42,0.30924032301268417,2024-06-15,2024-06-15,True,False,True,False,False
mean/fixed_protected/90dates,request_05,True,10108.6,0,737.0,-737.0,-0.04758522727272727,,,True,False,False,False,False
mean/fixed_protected/90dates,request_06,True,1342.82,542.82,603.3,-60.48,-0.09748549323017393,2026-01-15,2026-01-15,True,True,False,False,False
mean/fixed_protected/90dates,request_07,True,186169.53,93169.53,87170.56,5998.97,0.03038991894630193,2024-10-23,2024-10-23,True,False,True,False,False
mean/fixed_protected/90dates,request_08,True,1174.04,374.04,284.57,89.47,0.08977523580172589,2025-04-15,2025-04-15,True,False,True,True,False
mean/fixed_protected/90dates,request_09,False,841.96,166.61,166.61,0.0,0.0,2026-07-04,2026-07-04,True,False,False,False,False
mean/fixed_protected/90dates,request_10,True,284454.04,59054.04,12700.0,46354.04,0.17380592425946756,,,True,False,True,False,False
mean/fixed_protected/90dates,request_11,True,47978639.17,13110000.0,12510645.0,599355.0,0.04571739130434783,2025-05-03,2025-07-15,False,False,True,False,False
mean/fixed_protected/90dates,request_12,False,120882.7,65164.0,65164.0,0.0,0.0,2026-04-05,2026-04-05,True,True,False,True,False
mean/fixed_protected/90dates,request_13,True,2123.78,823.78,433.4,390.38,0.41459218351741717,2024-05-15,2024-05-15,True,False,True,True,False
mean/fixed_protected/90dates,request_14,True,2959.76,759.76,597.74,162.02,0.029925012005467103,,,True,False,True,False,False
mean/fixed_protected/90dates,request_15,True,1245.92,45.92,83.05,-37.13,-0.010075983717774762,,,True,True,False,False,False
mean/fixed_protected/90dates,request_16,False,261510.89,122500.0,122500.0,0.0,0.0,2023-08-12,2023-08-12,True,False,False,False,False
mean/fixed_protected/90dates,request_17,True,418631.35,252531.35,243849.58,8681.77,0.031616059723233864,2026-03-15,2026-03-15,True,False,True,True,False
mean/fixed_protected/90dates,request_18,True,2014.05,614.05,462.0,152.05,0.046840824373864005,2026-08-15,2026-09-15,False,False,True,False,True
mean/fixed_protected/90dates,request_19,True,124205.02,31405.02,28820.0,2585.02,0.0651795259707514,2024-09-15,2024-09-15,True,True,False,False,False
mean/fixed_protected/90dates,request_20,True,75864.95,11364.95,5400.0,5964.95,0.019640928547909123,,,True,False,True,False,False
mean/fixed_protected/90dates,request_21,True,3653.54,1574.4,1543.35,31.05,0.01972179878048792,2026-04-03,2026-04-15,False,False,False,False,False
mean/fixed_protected/90dates,request_22,True,987.62,487.62,475.46,12.16,0.016623376623376658,2025-01-15,2025-01-15,True,False,True,False,False
